1	0
2	3
3	3
4	9
5	21
6	6
7	18
8	39
9	45
10	72
11	108
12	111
13	141
14	135
15	111
16	159
17	234
18	273
19	309
20	282
21	357
22	357
23	354
24	468
25	366
26	450
27	477
28	519
29	642
30	804
31	702
32	891
33	567
34	972
35	702
36	660
37	1134
38	1161
39	1032
40	1296
41	1296
42	1269
43	1401
44	1545
45	1401
46	1728
47	1683
48	1377
49	1920
50	1890
51	2073
52	1986
53	2127
54	1956
55	2430
56	2178
57	2556
58	2337
59	3228
60	3078
61	2859
62	2793
63	2949
64	2871
65	2847
66	3489
67	3039
68	3003
69	3603
70	3819
71	3789
72	3957
73	4026
74	4356
75	3720
76	4386
77	4638
78	4683
79	4944
80	3873
81	4719
82	5409
83	5241
84	4308
85	5598
86	5091
87	5553
88	5697
89	6750
90	5748
91	7230
92	6717
93	6663
94	5988
95	6717
96	6588
97	6810
98	6963
99	8082
100	7734
101	8094
102	7581
103	8817
104	8382
105	9513
106	7950
107	7863
108	9204
109	8052
110	9102
111	8928
112	9351
113	10206
114	10146
115	9912
116	10002
117	9933
118	9729
119	9354
120	11304
121	10242
122	11358
123	11133
124	11712
125	10863
126	11580
127	12054
128	11784
129	12345
130	12774
131	13593
132	13884
133	12402
134	14793
135	13113
136	13812
137	11874
138	13134
139	14313
140	14238
141	15561
142	15423
143	14289
144	14382
145	16155
146	15978
147	15756
148	17670
149	17238
150	16548
151	16491
152	16968
153	17484
154	19074
155	18366
156	16659
157	18219
158	19158
159	18381
160	18291
161	18666
162	18963
163	18897
164	20655
165	18822
166	20097
167	21885
168	19740
169	22515
170	22155
171	23079
172	22488
173	21363
174	23091
175	24438
176	23028
177	24705
178	22698
179	24606
180	24483
181	24543
182	22590
183	23886
184	23163
185	25776
186	26550
187	26862
188	25881
189	26166
190	27642
191	29175
192	28875
193	25083
194	27849
195	27264
196	29238
197	28605
198	28824
199	30834
200	30015
201	31128
202	28275
203	33594
204	33027
205	32553
206	32835
207	33894
208	31725
209	30651
210	32601
211	32943
212	32661
213	32970
214	33534
215	33024
216	34785
217	34650
218	35526
219	34662
220	37917
221	37458
222	36060
223	38133
224	36495
225	40821
226	34281
227	40074
228	38394
229	42108
230	38001
231	40593
232	42243
233	42702
234	39276
235	37515
236	38568
237	42936
238	43653
239	42594
240	43410
241	40560
242	41808
243	45984
244	45276
245	45252
246	42744
247	46260
248	47802
249	46212
250	48975
251	45594
252	48945
253	49008
254	43917
255	49320
256	49080
257	45642
258	48648
259	46026
260	48375
261	47406
262	50277
263	52350
264	51093
265	52719
266	54597
267	54918
268	57186
269	58200
270	52968
271	55806
272	57423
273	51594
274	54762
275	59424
276	54318
277	56211
278	59628
279	59964
280	59625
281	60261
282	60813
283	61854
284	60828
285	62967
286	59475
287	61548
288	60738
289	66039
290	62949
291	63024
292	60903
293	65229
294	63963
295	64719
296	62475
297	66423
298	66522
299	67131
300	66138
301	65502
302	70119
303	71619
304	69468
305	69780
306	71544
307	69243
308	66414
309	71316
310	73686
311	76821
312	72873
313	75981
314	76605
315	74733
316	75531
317	76722
318	76644
319	76185
320	76518
321	79974
322	74895
323	76530
324	77973
325	78336
326	79683
327	79299
328	79449
329	80010
330	82521
331	77727
332	83973
333	83031
334	82905
335	84609
336	85569
337	86256
338	89136
339	80049
340	88947
341	92049
342	87423
343	85902
344	89817
345	96237
346	94131
347	96462
348	90114
349	91170
350	88968
351	95034
352	93297
353	93330
354	93408
355	90252
356	92484
357	94257
358	93738
359	100362
360	91875
361	104073
362	102564
363	101250
364	100146
365	101103
366	99624
367	102474
368	105885
369	98613
370	96261
371	109347
372	101163
373	108933
374	106662
375	108285
376	111675
377	106620
378	106533
379	105360
380	107547
381	105705
382	112629
383	102120
384	119850
385	114279
386	120183
387	108858
388	104349
389	112293
390	114039
391	122259
392	117297
393	115941
394	118902
395	114165
396	114048
397	122652
398	117561
399	114552
400	119796
401	112770
402	123102
403	122556
404	119796
405	123609
406	121623
407	126036
408	121824
409	125973
410	121113
411	128616
412	122961
413	124365
414	129126
415	136755
416	130896
417	134868
418	129012
419	129684
420	133467
421	133944
422	136476
423	136182
424	136278
425	142893
426	130173
427	133953
428	141216
429	137967
430	130203
431	142587
432	143145
433	144636
434	134004
435	146820
