1	0
2	2
3	3
4	6
5	8
6	11
7	14
8	18
9	21
10	25
11	29
12	33
13	37
14	41
15	45
16	50
17	54
18	59
19	64
20	69
21	74
22	79
23	84
24	89
25	94
26	99
27	104
28	109
29	114
30	119
31	124
32	130
33	135
34	141
35	147
36	153
37	159
38	165
39	171
40	177
41	183
42	189
43	195
44	201
45	207
46	213
47	219
48	225
49	231
50	237
51	243
52	249
53	255
54	261
55	267
56	273
57	279
58	285
59	291
60	297
61	303
62	309
63	315
64	322
65	328
66	335
67	342
68	349
69	356
70	363
71	370
72	377
73	384
74	391
75	398
76	405
77	412
78	419
79	426
80	433
81	440
82	447
83	454
84	461
85	468
86	475
87	482
88	489
89	496
90	503
91	510
92	517
93	524
94	531
95	538
96	545
97	552
98	559
99	566
100	573
101	580
102	587
103	594
104	601
105	608
106	615
107	622
108	629
109	636
110	643
111	650
112	657
113	664
114	671
115	678
116	685
117	692
118	699
119	706
120	713
121	720
122	727
123	734
124	741
125	748
126	755
127	762
128	770
129	777
130	785
131	793
132	801
133	809
134	817
135	825
136	833
137	841
138	849
139	857
140	865
141	873
142	881
143	889
144	897
145	905
146	913
147	921
148	929
149	937
150	945
151	953
152	961
153	969
154	977
155	985
156	993
157	1001
158	1009
159	1017
160	1025
161	1033
162	1041
163	1049
164	1057
165	1065
166	1073
167	1081
168	1089
169	1097
170	1105
171	1113
172	1121
173	1129
174	1137
175	1145
176	1153
177	1161
178	1169
179	1177
180	1185
181	1193
182	1201
183	1209
184	1217
185	1225
186	1233
187	1241
188	1249
189	1257
190	1265
191	1273
192	1281
193	1289
194	1297
195	1305
196	1313
197	1321
198	1329
199	1337
200	1345
201	1353
202	1361
203	1369
204	1377
205	1385
206	1393
207	1401
208	1409
209	1417
210	1425
211	1433
212	1441
213	1449
214	1457
215	1465
216	1473
217	1481
218	1489
219	1497
220	1505
221	1513
222	1521
223	1529
224	1537
225	1545
226	1553
227	1561
228	1569
229	1577
230	1585
231	1593
232	1601
233	1609
234	1617
235	1625
236	1633
237	1641
238	1649
239	1657
240	1665
241	1673
242	1681
243	1689
244	1697
245	1705
246	1713
247	1721
248	1729
249	1737
250	1745
251	1753
252	1761
253	1769
254	1777
255	1785
256	1794
257	1802
258	1811
259	1820
260	1829
261	1838
262	1847
263	1856
264	1865
265	1874
266	1883
267	1892
268	1901
269	1910
270	1919
271	1928
272	1937
273	1946
274	1955
275	1964
276	1973
277	1982
278	1991
279	2000
280	2009
281	2018
282	2027
283	2036
284	2045
285	2054
286	2063
287	2072
288	2081
289	2090
290	2099
291	2108
292	2117
293	2126
294	2135
295	2144
296	2153
297	2162
298	2171
299	2180
300	2189
301	2198
302	2207
303	2216
304	2225
305	2234
306	2243
307	2252
308	2261
309	2270
310	2279
311	2288
312	2297
313	2306
314	2315
315	2324
316	2333
317	2342
318	2351
319	2360
320	2369
321	2378
322	2387
323	2396
324	2405
325	2414
326	2423
327	2432
328	2441
329	2450
330	2459
331	2468
332	2477
333	2486
334	2495
335	2504
336	2513
337	2522
338	2531
339	2540
340	2549
341	2558
342	2567
343	2576
344	2585
345	2594
346	2603
347	2612
348	2621
349	2630
350	2639
351	2648
352	2657
353	2666
354	2675
355	2684
356	2693
357	2702
358	2711
359	2720
360	2729
361	2738
362	2747
363	2756
364	2765
365	2774
366	2783
367	2792
368	2801
369	2810
370	2819
371	2828
372	2837
373	2846
374	2855
375	2864
376	2873
377	2882
378	2891
379	2900
380	2909
381	2918
382	2927
383	2936
384	2945
385	2954
386	2963
387	2972
388	2981
389	2990
390	2999
391	3008
392	3017
393	3026
394	3035
395	3044
396	3053
397	3062
398	3071
399	3080
400	3089
401	3098
402	3107
403	3116
404	3125
405	3134
406	3143
407	3152
408	3161
409	3170
410	3179
411	3188
412	3197
413	3206
414	3215
415	3224
416	3233
417	3242
418	3251
419	3260
420	3269
421	3278
422	3287
423	3296
424	3305
425	3314
426	3323
427	3332
428	3341
429	3350
430	3359
431	3368
432	3377
433	3386
434	3395
435	3404
436	3413
437	3422
438	3431
439	3440
440	3449
441	3458
442	3467
443	3476
444	3485
445	3494
446	3503
447	3512
448	3521
449	3530
450	3539
451	3548
452	3557
453	3566
454	3575
455	3584
456	3593
457	3602
458	3611
459	3620
460	3629
461	3638
462	3647
463	3656
464	3665
465	3674
466	3683
467	3692
468	3701
469	3710
470	3719
471	3728
472	3737
473	3746
474	3755
475	3764
476	3773
477	3782
478	3791
479	3800
480	3809
481	3818
482	3827
483	3836
484	3845
485	3854
486	3863
487	3872
488	3881
489	3890
490	3899
491	3908
492	3917
493	3926
494	3935
495	3944
496	3953
497	3962
498	3971
499	3980
500	3989
501	3998
502	4007
503	4016
504	4025
505	4034
506	4043
507	4052
508	4061
509	4070
510	4079
511	4088
512	4098
513	4107
514	4117
515	4127
516	4137
517	4147
518	4157
519	4167
520	4177
521	4187
522	4197
523	4207
524	4217
525	4227
526	4237
527	4247
528	4257
529	4267
530	4277
531	4287
532	4297
533	4307
534	4317
535	4327
536	4337
537	4347
538	4357
539	4367
540	4377
541	4387
542	4397
543	4407
544	4417
545	4427
546	4437
547	4447
548	4457
549	4467
550	4477
551	4487
552	4497
553	4507
554	4517
555	4527
556	4537
557	4547
558	4557
559	4567
560	4577
561	4587
562	4597
563	4607
564	4617
565	4627
566	4637
567	4647
568	4657
569	4667
570	4677
571	4687
572	4697
573	4707
574	4717
575	4727
576	4737
577	4747
578	4757
579	4767
580	4777
581	4787
582	4797
583	4807
584	4817
585	4827
586	4837
587	4847
588	4857
589	4867
590	4877
591	4887
592	4897
593	4907
594	4917
595	4927
596	4937
597	4947
598	4957
599	4967
600	4977
601	4987
602	4997
603	5007
604	5017
605	5027
606	5037
607	5047
608	5057
609	5067
610	5077
611	5087
612	5097
613	5107
614	5117
615	5127
616	5137
617	5147
618	5157
619	5167
620	5177
621	5187
622	5197
623	5207
624	5217
625	5227
626	5237
627	5247
628	5257
629	5267
630	5277
631	5287
632	5297
633	5307
634	5317
635	5327
636	5337
637	5347
638	5357
639	5367
640	5377
641	5387
642	5397
643	5407
644	5417
645	5427
646	5437
647	5447
648	5457
649	5467
650	5477
651	5487
652	5497
653	5507
654	5517
655	5527
656	5537
657	5547
658	5557
659	5567
660	5577
661	5587
662	5597
663	5607
664	5617
665	5627
666	5637
667	5647
668	5657
669	5667
670	5677
671	5687
672	5697
673	5707
674	5717
675	5727
676	5737
677	5747
678	5757
679	5767
680	5777
681	5787
682	5797
683	5807
684	5817
685	5827
686	5837
687	5847
688	5857
689	5867
690	5877
691	5887
692	5897
693	5907
694	5917
695	5927
696	5937
697	5947
698	5957
699	5967
700	5977
701	5987
702	5997
703	6007
704	6017
705	6027
706	6037
707	6047
708	6057
709	6067
710	6077
711	6087
712	6097
713	6107
714	6117
715	6127
716	6137
717	6147
718	6157
719	6167
720	6177
721	6187
722	6197
723	6207
724	6217
725	6227
726	6237
727	6247
728	6257
729	6267
730	6277
731	6287
732	6297
733	6307
734	6317
735	6327
736	6337
737	6347
738	6357
739	6367
740	6377
741	6387
742	6397
743	6407
744	6417
745	6427
746	6437
747	6447
748	6457
749	6467
750	6477
751	6487
752	6497
753	6507
754	6517
755	6527
756	6537
757	6547
758	6557
759	6567
760	6577
761	6587
762	6597
763	6607
764	6617
765	6627
766	6637
767	6647
768	6657
769	6667
770	6677
771	6687
772	6697
773	6707
774	6717
775	6727
776	6737
777	6747
778	6757
779	6767
780	6777
781	6787
782	6797
783	6807
784	6817
785	6827
786	6837
787	6847
788	6857
789	6867
790	6877
791	6887
792	6897
793	6907
794	6917
795	6927
796	6937
797	6947
798	6957
799	6967
800	6977
801	6987
802	6997
803	7007
804	7017
805	7027
806	7037
807	7047
808	7057
809	7067
810	7077
811	7087
812	7097
813	7107
814	7117
815	7127
816	7137
817	7147
818	7157
819	7167
820	7177
821	7187
822	7197
823	7207
824	7217
825	7227
826	7237
827	7247
828	7257
829	7267
830	7277
831	7287
832	7297
833	7307
834	7317
835	7327
836	7337
837	7347
838	7357
839	7367
840	7377
841	7387
842	7397
843	7407
844	7417
845	7427
846	7437
847	7447
848	7457
849	7467
850	7477
851	7487
852	7497
853	7507
854	7517
855	7527
856	7537
857	7547
858	7557
859	7567
860	7577
861	7587
862	7597
863	7607
864	7617
865	7627
866	7637
867	7647
868	7657
869	7667
870	7677
871	7687
872	7697
873	7707
874	7717
875	7727
876	7737
877	7747
878	7757
879	7767
880	7777
881	7787
882	7797
883	7807
884	7817
885	7827
886	7837
887	7847
888	7857
889	7867
890	7877
891	7887
892	7897
893	7907
894	7917
895	7927
896	7937
897	7947
898	7957
899	7967
900	7977
901	7987
902	7997
903	8007
904	8017
905	8027
906	8037
907	8047
908	8057
909	8067
910	8077
911	8087
912	8097
913	8107
914	8117
915	8127
916	8137
917	8147
918	8157
919	8167
920	8177
921	8187
922	8197
923	8207
924	8217
925	8227
926	8237
927	8247
928	8257
929	8267
930	8277
931	8287
932	8297
933	8307
934	8317
935	8327
936	8337
937	8347
938	8357
939	8367
940	8377
941	8387
942	8397
943	8407
944	8417
945	8427
946	8437
947	8447
948	8457
949	8467
950	8477
951	8487
952	8497
953	8507
954	8517
955	8527
956	8537
957	8547
958	8557
959	8567
960	8577
961	8587
962	8597
963	8607
964	8617
965	8627
966	8637
967	8647
968	8657
969	8667
970	8677
971	8687
972	8697
973	8707
974	8717
975	8727
976	8737
977	8747
978	8757
979	8767
980	8777
981	8787
982	8797
983	8807
984	8817
985	8827
986	8837
987	8847
988	8857
989	8867
990	8877
991	8887
992	8897
993	8907
994	8917
995	8927
996	8937
997	8947
998	8957
999	8967
1000	8977
