1	0
2	1
3	3
4	6
5	10
6	9
7	18
8	28
9	33
10	42
11	54
12	65
13	75
14	81
15	77
16	120
17	133
18	143
19	171
20	184
21	195
22	225
23	250
24	266
25	279
26	322
27	336
28	377
29	385
30	429
31	464
32	495
33	492
34	561
35	529
36	575
37	645
38	693
39	696
40	774
41	792
42	858
43	900
44	925
45	945
46	1007
47	1075
48	1122
49	1148
50	1215
51	1275
52	1298
53	1333
54	1365
55	1484
56	1495
57	1541
58	1575
59	1675
60	1764
61	1785
62	1786
63	1952
64	1925
65	1927
66	2124
67	2145
68	2200
69	2345
70	2370
71	2470
72	2528
73	2607
74	2673
75	2747
76	2745
77	2916
78	3000
79	3053
80	2970
81	3120
82	3321
83	3337
84	3471
85	3564
86	3619
87	3675
88	3818
89	3913
90	3852
91	4050
92	4158
93	4263
94	4280
95	4444
96	4515
97	4628
98	4617
99	4680
100	4940
101	5040
102	5096
103	5232
104	5320
105	5450
106	5499
107	5605
108	5687
109	5750
110	5859
111	6069
112	6080
113	6313
114	6336
115	6435
116	6460
117	6750
118	6858
119	6955
120	6815
121	6764
122	7315
123	7502
124	7455
125	7450
126	7865
127	7998
128	7803
129	8066
130	8330
131	8449
132	8618
133	8588
134	8845
135	8990
136	9075
137	9211
138	9432
139	9525
140	9709
141	9834
142	9996
143	10048
144	10275
145	10374
146	10480
147	10266
148	10875
149	11005
150	11160
151	11247
152	11385
153	11618
154	11771
155	11869
156	12062
157	12191
158	12150
159	12308
160	12615
161	12835
162	12870
163	12797
164	13363
165	13475
166	13604
167	13756
168	14025
169	14195
170	14287
171	14444
172	14670
173	14850
174	15048
175	15015
176	15355
177	15548
178	15725
179	15853
180	16044
181	16185
182	16195
183	16548
184	16646
185	16984
186	16995
187	17325
188	17578
189	17763
190	17877
191	17892
192	17985
193	18228
194	18693
195	18837
196	18974
197	19116
198	19272
199	19686
200	19690
201	19947
202	19950
203	20425
204	20496
205	20874
206	20979
207	21216
208	21437
209	21436
210	21879
211	21830
212	22356
213	22302
214	22356
215	22627
216	22920
217	23331
218	23500
219	23780
220	24045
221	23985
222	24378
223	24698
224	24976
225	24947
226	25415
227	25375
228	25758
229	26001
230	26329
231	26429
232	26781
233	27013
234	27246
235	27170
236	27559
237	27938
238	27927
239	28288
240	28659
241	28485
242	29008
243	29358
244	29415
245	29799
246	29999
247	29751
248	30583
249	30315
250	31115
251	31050
252	31161
253	31527
254	31185
255	32214
256	32364
257	31861
258	33138
259	33345
260	33235
261	33825
262	33915
263	34047
264	34671
265	34749
266	34920
267	35301
268	35733
269	35991
270	36270
271	36375
272	36811
273	36750
274	37395
275	37654
276	37895
277	37901
278	38350
279	38550
280	38940
281	38905
282	39390
283	39902
284	39780
285	40064
286	40700
287	40810
288	40698
289	41340
290	41899
291	42075
292	42450
293	42673
294	43061
295	43320
296	43470
297	43920
298	44252
299	44086
300	44255
301	44874
302	45198
303	45500
304	45903
305	45895
306	46314
307	46943
308	46953
309	46991
310	47619
311	48114
312	48363
313	48708
314	48988
315	48675
316	49734
317	50020
318	49457
319	50630
320	50985
321	51339
322	51603
323	51373
324	52290
325	52397
326	52510
327	52923
328	53277
329	53950
330	54180
331	54570
332	54085
333	55223
334	55380
335	55125
336	56244
337	56265
338	56875
339	57270
340	57399
341	57592
342	57933
343	58638
344	58990
345	59235
